Country,Indicator,Source,Unit,Currency,Frequency,Country Code,Time,Amount
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-04-01,-6.49
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-05-01,-6.82
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-06-01,-6.2
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-07-01,-1.71
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-08-01,6.28
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-09-01,1.7
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-10-01,3.94
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-11-01,5.7
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2004-12-01,7.38
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-01-01,6.4
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-02-01,7.74
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-03-01,10.34
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-04-01,15.53
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-05-01,15.95
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-06-01,14.19
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-07-01,17.94
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-08-01,11.7
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-09-01,12.38
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-10-01,10.59
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-11-01,5.39
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2005-12-01,2.32
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-01-01,4.69
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-02-01,2.42
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-03-01,1.42
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-04-01,-0.2
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-05-01,-1.75
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-06-01,-1.45
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-07-01,-10.83
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-08-01,-4.14
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-09-01,3.17
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-10-01,-4.51
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-11-01,-1.97
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2006-12-01,1.73
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-01-01,1.84
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-02-01,1.02
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-03-01,1.33
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-04-01,-0.92
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-05-01,-1.19
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-06-01,-1.29
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-07-01,10.19
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-08-01,-0.59
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-09-01,-5.15
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-10-01,4.97
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-11-01,14.3
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2007-12-01,10.91
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-01-01,8.07
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-02-01,14.77
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-03-01,14.07
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-04-01,13.85
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-05-01,23.17
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-06-01,18.35
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-07-01,16.23
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-08-01,30.29
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-09-01,33.4
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-10-01,32.27
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-11-01,20.11
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2008-12-01,21.36
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-01-01,19.39
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-02-01,12.44
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-03-01,15.68
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-04-01,15.52
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-05-01,3.49
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-06-01,10.28
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-07-01,10.75
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-08-01,8.74
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-09-01,7.85
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-10-01,4.6
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-11-01,4.99
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2009-12-01,3.95
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-01-01,4.09
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-02-01,5.43
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-03-01,4.7
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-04-01,3.94
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-05-01,-1.13
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-06-01,-0.24
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-07-01,-1.41
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-08-01,-2.33
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-09-01,-7.43
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-10-01,-4.64
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-11-01,-3.81
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2010-12-01,-0.5
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-01-01,3.21
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-02-01,-0.32
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-03-01,-0.53
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-04-01,-1.08
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-05-01,4.76
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-06-01,4.14
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-07-01,1.1
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-08-01,-0.59
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-09-01,4.68
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-10-01,-1.04
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-11-01,0.18
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2011-12-01,-0.37
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-01-01,-1.45
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-02-01,2.2
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-03-01,0.86
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-04-01,4.86
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-05-01,5.37
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-06-01,1.32
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-07-01,3.84
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-08-01,4.05
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-09-01,3.86
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-10-01,7.07
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-11-01,6.33
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2012-12-01,5.07
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-01-01,4.84
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-02-01,5.1
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-03-01,5.55
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-04-01,0.49
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-05-01,0.73
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-06-01,1.03
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-07-01,-1.28
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-08-01,-1.73
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-09-01,0.44
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-10-01,-1.68
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-11-01,-2.25
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2013-12-01,-5.71
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-01-01,-9.48
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-02-01,-7.09
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-03-01,-6.46
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-04-01,-3.69
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-05-01,-4.45
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-06-01,-3.55
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-07-01,-2.1
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-08-01,-3.51
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-09-01,-7.57
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-10-01,-1.59
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-11-01,-3.54
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2014-12-01,1.45
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-01-01,6.95
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-02-01,5.3
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-03-01,3.01
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-04-01,0.09
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-05-01,4.18
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-06-01,4.85
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-07-01,4.4
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-08-01,9.84
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-09-01,11.07
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-10-01,6.32
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-11-01,9.05
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2015-12-01,6.16
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-01-01,5.37
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-02-01,3.69
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-03-01,3.5
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-04-01,7.61
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-05-01,8.22
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-06-01,8.37
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-07-01,9.12
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-08-01,-3.05
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-09-01,-2.03
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-10-01,-2.71
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-11-01,0.55
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2016-12-01,-0.88
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-01-01,-3
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-02-01,-3.03
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-03-01,0.29
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-04-01,-1.2
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-05-01,-3.64
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-06-01,-2.11
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-07-01,-5.53
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-08-01,3.56
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-09-01,1.29
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-10-01,2.04
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-11-01,-2.15
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2017-12-01,-1.08
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-01-01,-1.05
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-02-01,0.69
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-03-01,-1.34
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-04-01,1.39
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-05-01,2.83
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-06-01,-2.24
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-07-01,0.13
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-08-01,-0.61
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-09-01,-0.69
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-10-01,-0.25
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-11-01,1.9
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2018-12-01,2.91
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-01-01,3.96
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-02-01,2.79
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-03-01,2.64
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-04-01,-2.13
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-05-01,-2.71
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-06-01,1.89
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-07-01,-1.02
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-08-01,-3.36
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-09-01,-1.38
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-10-01,-1.1
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-11-01,-2.24
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2019-12-01,-3.2
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-01-01,-1.67
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-02-01,-0.8
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-03-01,1.53
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-04-01,4.56
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-05-01,1.55
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-06-01,-0.83
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-07-01,3.39
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-08-01,6.06
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-09-01,7.21
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-10-01,6.82
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-11-01,6.28
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2020-12-01,7.47
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-01-01,4.91
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-02-01,4.82
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-03-01,1.17
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-04-01,5.41
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-05-01,7.6
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-06-01,11.92
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-07-01,14.5
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-08-01,15.05
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-09-01,12.5
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-10-01,13.46
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-11-01,11.9
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2021-12-01,14.9
Togo,Food Inflation ,Central Bank of West African States,%,,Monthly,TGO,2022-01-01,16.8
